u,v,key,osmid,highway,ref,oneway,reversed,length,geometry,name,lanes,maxspeed,junction
1972769404,4556703096,0,186545282,residential,,False,True,829.6992471218671,"LINESTRING (51.1517734 43.6407267, 51.1503863 43.6419998, 51.1497926 43.6425611, 51.1497049 43.6426606, 51.1496676 43.6427738, 51.1495192 43.6432113, 51.1494689 43.6433351, 51.1493993 43.6435067, 51.1493163 43.6435869, 51.1482424 43.6446136, 51.148132 43.6446839, 51.1478896 43.6448306, 51.147823 43.6448788, 51.1475829 43.6451194, 51.1471734 43.6455297, 51.1467573 43.6459416, 51.1467322 43.6459665, 51.1465826 43.6461145, 51.1460638 43.6466279, 51.1459828 43.6467081, 51.1459118 43.6467784)",,,,
1972769453,5197655935,0,536585799,tertiary,,True,False,54.204108057413315,"LINESTRING (51.145621 43.647238, 51.1461806 43.6469666)",Приморский бульвар,,40,
1972769453,4901484136,0,969753088,residential,,False,True,10.03611071533816,"LINESTRING (51.145621 43.647238, 51.1456652 43.6473224)",,,,
1972769453,4556703096,0,496854409,residential,,True,False,58.08094233211906,"LINESTRING (51.145621 43.647238, 51.1456248 43.6471051, 51.1456787 43.6470091, 51.1459118 43.6467784)",,,,
1972769513,4901494528,0,186545278,tertiary,,True,False,88.99000113476085,"LINESTRING (51.1398232 43.6540811, 51.1397087 43.6535281, 51.139681 43.6532878)",,,,
1972769513,521806214,0,186545294,tertiary,,True,False,78.3549052440012,"LINESTRING (51.1398232 43.6540811, 51.1397213 43.6539628, 51.1395977 43.6539138, 51.1394534 43.6538925, 51.1392973 43.6538968, 51.1391796 43.6539372, 51.1390425 43.654049)",,,,
1972769531,12200782232,0,157503031,residential,,False,True,11.390518765200268,"LINESTRING (51.1437355 43.6599602, 51.1438579 43.6600117)",,,,
1972769531,521806313,0,42036537,secondary,,True,False,169.47528763945445,"LINESTRING (51.1437355 43.6599602, 51.1439649 43.6596471, 51.1441448 43.6594045, 51.1441778 43.6593548, 51.1447203 43.6586129)",,6,,
1972769531,1697355702,0,157503031,residential,,False,False,224.43776620690016,"LINESTRING (51.1437355 43.6599602, 51.1435638 43.6598657, 51.143418 43.6597723, 51.1432931 43.6596397, 51.1432015 43.659465, 51.1431724 43.659367, 51.1431588 43.6593214, 51.1434084 43.6581075)",,,,
1972769602,521806367,0,42036537,secondary,,True,False,85.04869551806807,"LINESTRING (51.1401844 43.6627801, 51.141011 43.6623032)",,6,,
1972769602,6101082607,0,186545278,tertiary,,True,False,35.72687547230075,"LINESTRING (51.1401844 43.6627801, 51.1401451 43.6626794, 51.1401718 43.6624636)",,,,
1972769617,521806409,0,42036548,unclassified,,False,False,20.608679273925386,"LINESTRING (51.1479479 43.6640349, 51.147877 43.6638568)",,,,
1972769617,521806418,0,42036548,unclassified,,False,True,254.060462495636,"LINESTRING (51.1479479 43.6640349, 51.1483093 43.6650244, 51.1484797 43.6653877, 51.1487076 43.6662498)",,,,
1972769617,2929073957,0,"[289352501, 1383051268, 1322621789]",residential,,False,"[False, True]",282.7781663393354,"LINESTRING (51.1479479 43.6640349, 51.1490261 43.6647217, 51.149203 43.6648251, 51.149264 43.6648844, 51.1493015 43.6649575, 51.1493795 43.6651611, 51.1495557 43.6656235, 51.1495747 43.6656787, 51.1496432 43.6658365, 51.1497451 43.6659717, 51.149803 43.6660844)",,,,
1972769645,5501791226,0,572697682,secondary,,True,False,13.44360367132021,"LINESTRING (51.1561646 43.6662173, 51.1561411 43.6660976)",,,,
1972769645,1972769652,0,186545287,secondary,,True,False,90.23444641430781,"LINESTRING (51.1561646 43.6662173, 51.1553854 43.6663427, 51.1552057 43.6663408, 51.1550696 43.6663071)",,,,
1972769652,5501791224,0,572695276,residential,,False,True,12.470076991588794,"LINESTRING (51.1550696 43.6663071, 51.1551395 43.666207)",,,,
1972769652,521806720,0,572695275,secondary,,True,False,118.27106690725132,"LINESTRING (51.1550696 43.6663071, 51.154955 43.6662045, 51.1546608 43.6652974)",,,,
1972769652,5214110129,0,"[572695276, 538737351]",residential,,False,False,460.0281391382449,"LINESTRING (51.1550696 43.6663071, 51.1550111 43.6663727, 51.155009 43.6665355, 51.1552826 43.6672844, 51.1556956 43.6687124, 51.1557607 43.6689217, 51.1558453 43.669194, 51.1559009 43.6693729, 51.1559626 43.6695515, 51.1561347 43.6702088, 51.1561904 43.6703352)",,,,
1972769663,521806388,0,186545288,residential,,False,False,42.4380751378891,"LINESTRING (51.1321 43.667328, 51.1316533 43.6671249)",,,,
1972769663,1972769687,0,186545285,residential,,False,True,312.1097040984671,"LINESTRING (51.1321 43.667328, 51.1320148 43.667452, 51.1318268 43.6677256, 51.1310866 43.670027)",Самал микрорайон,,,
1972769663,1972769672,0,186545288,residential,,False,True,68.69690873049423,"LINESTRING (51.1321 43.667328, 51.1321995 43.6673715, 51.1324227 43.6678802)",,,,
1972769672,1972769695,0,186545283,residential,,False,True,257.65565117252015,"LINESTRING (51.1324227 43.6678802, 51.131684 43.6701349)",,,,
1972769672,1972769663,0,186545288,residential,,False,False,68.69690873049423,"LINESTRING (51.1324227 43.6678802, 51.1321995 43.6673715, 51.1321 43.667328)",,,,
1972769672,521806380,0,"[186545288, 42036543]",residential,,False,True,282.5900553974696,"LINESTRING (51.1324227 43.6678802, 51.1326042 43.6682939, 51.1326489 43.668376, 51.1327167 43.6684294, 51.1328787 43.6684721, 51.1322773 43.6702413)",,,,
1972769683,1409415192,0,186545281,residential,,False,True,199.43140249927052,"LINESTRING (51.1304323 43.6698968, 51.1298104 43.671633)",,,,
1972769683,1972769687,0,415470115,residential,,False,False,54.58088929616942,"LINESTRING (51.1304323 43.6698968, 51.1310866 43.670027)",,,,
1972769683,521806328,0,415470115,residential,,False,True,58.2862610450353,"LINESTRING (51.1304323 43.6698968, 51.1297376 43.6697476)",,,,
1972769687,1972769721,0,186545285,residential,,False,True,205.6588158292321,"LINESTRING (51.1310866 43.670027, 51.1304362 43.6718157)",Самал микрорайон,,,
1972769687,1972769695,0,415470115,residential,,False,False,49.524482760250294,"LINESTRING (51.1310866 43.670027, 51.131684 43.6701349)",,,,
1972769687,1972769683,0,415470115,residential,,False,True,54.58088929616942,"LINESTRING (51.1310866 43.670027, 51.1304323 43.6698968)",,,,
1972769687,1972769663,0,186545285,residential,,False,False,312.10970409846715,"LINESTRING (51.1310866 43.670027, 51.1318268 43.6677256, 51.1320148 43.667452, 51.1321 43.667328)",Самал микрорайон,,,
1972769695,1972769672,0,186545283,residential,,False,False,257.65565117252015,"LINESTRING (51.131684 43.6701349, 51.1324227 43.6678802)",,,,
1972769695,1972769724,0,186545283,residential,,False,True,212.25726928855363,"LINESTRING (51.131684 43.6701349, 51.130981 43.6719748)",,,,
1972769695,521806380,0,415470115,residential,,False,False,49.16411912412337,"LINESTRING (51.131684 43.6701349, 51.1322773 43.6702413)",,,,
1972769695,1972769687,0,415470115,residential,,False,True,49.524482760250294,"LINESTRING (51.131684 43.6701349, 51.1310866 43.670027)",,,,
1972769721,1972769724,0,127297263,tertiary,,False,False,47.25382809339986,"LINESTRING (51.1304362 43.6718157, 51.130981 43.6719748)",,,,
1972769721,1409415192,0,127297263,tertiary,,False,True,54.2773068798017,"LINESTRING (51.1304362 43.6718157, 51.1298104 43.671633)",,,,
1972769721,1972769687,0,186545285,residential,,False,False,205.6588158292321,"LINESTRING (51.1304362 43.6718157, 51.1310866 43.670027)",Самал микрорайон,,,
1972769724,1409415193,0,127297263,tertiary,,False,False,52.60454941784048,"LINESTRING (51.130981 43.6719748, 51.1315875 43.6721519)",,,,
1972769724,1972769721,0,127297263,tertiary,,False,True,47.25382809339986,"LINESTRING (51.130981 43.6719748, 51.1304362 43.6718157)",,,,
1972769724,1972769695,0,186545283,residential,,False,False,212.25726928855363,"LINESTRING (51.130981 43.6719748, 51.131684 43.6701349)",,,,
1972769739,12686950949,0,23371431,primary,KR-1,False,False,13.785883551006146,"LINESTRING (51.1941046 43.6782376, 51.1940726 43.6781158)",,,,
1972769739,1976930676,0,23371431,primary,KR-1,False,True,10.197484259087556,"LINESTRING (51.1941046 43.6782376, 51.1941224 43.6783284)",,,,
1972769739,6101174292,0,572710652,tertiary,,True,False,21.039689136693298,"LINESTRING (51.1941046 43.6782376, 51.1943601 43.6782783)",,,,
1974286339,417765747,0,308715556,tertiary,,False,False,851.3666612935557,"LINESTRING (51.1581885 43.6351991, 51.158838 43.6345442, 51.1593441 43.6340327, 51.159511 43.6338649, 51.1596602 43.6337123, 51.160008 43.6334261, 51.1602609 43.6332322, 51.1604495 43.6330876, 51.160776 43.632836, 51.1614366 43.6323286, 51.1620624 43.631848, 51.1621265 43.6317978, 51.1631084 43.6310447, 51.163399 43.630812, 51.1635822 43.6306463, 51.1637081 43.6304843, 51.1637954 43.6302988, 51.163837 43.6300988, 51.163911 43.6296085, 51.1639966 43.6290408)",Приморский бульвар,4,,
1974286339,417765742,0,308715556,tertiary,,False,True,75.14720206707841,"LINESTRING (51.1581885 43.6351991, 51.1577643 43.6356236, 51.1576434 43.6357478)",Приморский бульвар,4,,
1974286339,1974286566,0,498810872,tertiary,,False,False,570.2408396469883,"LINESTRING (51.1581885 43.6351991, 51.1582939 43.6352577, 51.1583476 43.6352851, 51.1589269 43.6355876, 51.1595853 43.6359345, 51.1601424 43.6362264, 51.160558 43.6364442, 51.1614117 43.6368916, 51.1616854 43.637035, 51.1625567 43.6374916, 51.162861 43.637651, 51.1630482 43.6377491, 51.1637864 43.6381359, 51.1638309 43.6381593, 51.1639256 43.6382089)",,2,,
1974286566,1974286339,0,498810872,tertiary,,False,True,570.2408396469885,"LINESTRING (51.1639256 43.6382089, 51.1638309 43.6381593, 51.1637864 43.6381359, 51.1630482 43.6377491, 51.162861 43.637651, 51.1625567 43.6374916, 51.1616854 43.637035, 51.1614117 43.6368916, 51.160558 43.6364442, 51.1601424 43.6362264, 51.1595853 43.6359345, 51.1589269 43.6355876, 51.1583476 43.6352851, 51.1582939 43.6352577, 51.1581885 43.6351991)",,2,,
1974286566,521806551,0,1518680489,tertiary,,False,False,73.40078755073193,"LINESTRING (51.1639256 43.6382089, 51.1637809 43.6383548, 51.1637058 43.6384291, 51.1634811 43.6386542, 51.1633915 43.638744)",,2,,
1974286566,4901484127,0,"[1518680488, 1518680489, 498810845]",tertiary,,False,True,578.384890596488,"LINESTRING (51.1639256 43.6382089, 51.1641697 43.6379643, 51.1643337 43.6378, 51.1646375 43.6374957, 51.1649328 43.6372334, 51.1654326 43.6367326, 51.1654836 43.6366816, 51.1656682 43.6364966, 51.1660296 43.6361365, 51.1664476 43.63571, 51.1667532 43.6354054, 51.1670411 43.6350984, 51.1673525 43.6347945, 51.1676481 43.634501, 51.1677592 43.6343912, 51.1679531 43.6342052, 51.1679866 43.634173, 51.1680105 43.6341501, 51.1682058 43.6340397)",,2,,
1975555248,4901484161,0,186806525,residential,,False,False,8.609181436527003,"LINESTRING (51.1517235 43.6439242, 51.1517981 43.6439797)",Бульвар Победы,,,
1975555248,417765737,0,"[496851800, 496851798, 183459423]",tertiary,,True,False,450.1513225880745,"LINESTRING (51.1517235 43.6439242, 51.1526801 43.642957, 51.1536343 43.6419858, 51.1538056 43.6418021, 51.1548325 43.6407952, 51.1549792 43.6406326)",Приморский бульвар,,,
1976813520,521806784,0,186932188,tertiary,,False,True,908.6945429628486,"LINESTRING (51.2195503 43.6411101, 51.2194327 43.641164, 51.2192854 43.641188, 51.2158946 43.6411908, 51.2150994 43.6412017, 51.2150089 43.6412019, 51.2147667 43.6412024, 51.2122375 43.6412082, 51.211696 43.6412094, 51.2111033 43.6412107, 51.2108803 43.6412112, 51.2101883 43.6412127, 51.2096331 43.641214, 51.2086531 43.6412149, 51.2084328 43.64122, 51.2082838 43.6412277)",,,,
1976813536,521806811,0,42036554,tertiary,,False,False,51.47276766749784,"LINESTRING (51.1992897 43.6435031, 51.1999214 43.6434302)",,,,
1976813536,1976930502,0,42036554,tertiary,,False,True,130.01561104012902,"LINESTRING (51.1992897 43.6435031, 51.1977325 43.6438151)",,,,
1976813536,521806784,0,186940920,residential,,False,False,941.6276995710891,"LINESTRING (51.1992897 43.6435031, 51.1993381 43.6433486, 51.1993669 43.6426747, 51.1994133 43.6415888, 51.1994455 43.6414981, 51.1995458 43.6414178, 51.1997285 43.6413634, 51.1998355 43.6413473, 51.2003047 43.6412768, 51.2005737 43.6412364, 51.2020411 43.6412327, 51.20322 43.6412298, 51.2039106 43.6412281, 51.2054743 43.6412241, 51.2082838 43.6412277)",,,,
1976813538,521806804,0,186932211,tertiary_link,,False,True,39.843935842153684,"LINESTRING (51.2084093 43.6435765, 51.2083711 43.643461, 51.2083488 43.6433272, 51.2083427 43.6432225)",,,,
1976813538,521806808,0,186932217,tertiary_link,,False,True,36.52173724290331,"LINESTRING (51.2084093 43.6435765, 51.2083383 43.6435186, 51.2082564 43.6434805, 51.208151 43.643461, 51.2080105 43.6434549)",,,,
1976813542,521806814,0,42036554,tertiary,,False,False,131.29864426009445,"LINESTRING (51.194789 43.6438951, 51.1952245 43.6439015, 51.1964204 43.6439191)",,,,
1976813542,1976930512,0,42036554,tertiary,,False,True,61.21062429153758,"LINESTRING (51.194789 43.6438951, 51.1946878 43.6438941, 51.1942037 43.6438892, 51.1940287 43.6438812)",,,,
1976836785,1976836788,0,186934135,residential,,False,True,34.629335390736806,"LINESTRING (51.191473 43.6650789, 51.1911687 43.6652992)",,,,
1976836785,1976874393,0,186936984,residential,,False,False,322.89712088752765,"LINESTRING (51.191473 43.6650789, 51.1913835 43.6643729, 51.1913701 43.6642669, 51.1914005 43.6641314, 51.1915271 43.6639812, 51.1923701 43.6633405, 51.1932443 43.6627132)",,,,
1976836788,1976836785,0,186934135,residential,,False,False,34.629335390736806,"LINESTRING (51.1911687 43.6652992, 51.191473 43.6650789)",,,,
1976836788,253059731,0,498920855,secondary,KR-3,False,False,488.4058364342334,"LINESTRING (51.1911687 43.6652992, 51.1912544 43.6653534, 51.1916546 43.6656067, 51.1920022 43.6658466, 51.1924626 43.6661644, 51.1927928 43.6663923, 51.1931559 43.6666429, 51.1939231 43.6671725, 51.1942606 43.6674055, 51.1944142 43.6675115, 51.1950098 43.6679226, 51.1955811 43.6683161)",Сәтбаев көшесі,,,
1976836788,1978435216,0,498920855,secondary,KR-3,False,True,1419.0613976197144,"LINESTRING (51.1911687 43.6652992, 51.1909015 43.6651301, 51.1905922 43.6649344, 51.1898533 43.6644668, 51.1897835 43.6644226, 51.1895962 43.6643041, 51.1891499 43.6640229, 51.1890162 43.6639386, 51.1887207 43.6637501, 51.1885479 43.6636408, 51.1881404 43.6633829, 51.1879342 43.6632524, 51.1876863 43.6630956, 51.1875181 43.6629892, 51.1873109 43.662858, 51.1871652 43.6627658, 51.1870859 43.6627156, 51.186906 43.6626018, 51.1863728 43.6622643, 51.1861115 43.662099, 51.185451 43.661681, 51.1854117 43.6616532, 51.1853768 43.6616285, 51.1850052 43.6613652, 51.1842707 43.6608447, 51.1836505 43.6604053, 51.1835785 43.6603523, 51.183418 43.6602339, 51.1825481 43.6595922, 51.1824614 43.6595345, 51.1820008 43.6592282, 51.1815584 43.6590044, 51.1813876 43.658918, 51.1813654 43.6589068, 51.180661 43.6586357, 51.1806059 43.6586147, 51.1804399 43.6585745, 51.1802205 43.6585213, 51.180082 43.6584987, 51.1799828 43.6584811, 51.179421 43.6583661, 51.1791684 43.6583096, 51.1785157 43.6581878, 51.1781987 43.6581286, 51.1771622 43.6579351)",Сәтбаев көшесі,,,
1976874393,1976874402,0,186938053,residential,,False,False,80.59096737639368,"LINESTRING (51.1932443 43.6627132, 51.1939878 43.663199)",,,,
1976874393,1976836785,0,186936984,residential,,False,True,322.89712088752765,"LINESTRING (51.1932443 43.6627132, 51.1923701 43.6633405, 51.1915271 43.6639812, 51.1914005 43.6641314, 51.1913701 43.6642669, 51.1913835 43.6643729, 51.191473 43.6650789)",,,,
1976874402,1976874393,0,186938053,residential,,False,True,80.59096737639368,"LINESTRING (51.1939878 43.663199, 51.1932443 43.6627132)",,,,
1976930502,1976813536,0,42036554,tertiary,,False,False,130.01561104012902,"LINESTRING (51.1977325 43.6438151, 51.1992897 43.6435031)",,,,
1976930502,521806814,0,42036554,tertiary,,False,True,106.44147175909617,"LINESTRING (51.1977325 43.6438151, 51.1976324 43.6438351, 51.1970612 43.6438961, 51.1964204 43.6439191)",,,,
1976930504,521806667,0,42036554,tertiary,,False,True,40.60538229597541,"LINESTRING (51.192361 43.6438222, 51.1918567 43.643809)",,,,
1976930504,1976930510,0,42036554,tertiary,,False,False,90.78957401254348,"LINESTRING (51.192361 43.6438222, 51.1925516 43.6438272, 51.1932052 43.6438504, 51.1934883 43.6438556)",,,,
1976930507,521806667,0,119417651,unclassified,,False,True,4.7864023714658455,"LINESTRING (51.1918036 43.6438284, 51.1918567 43.643809)",,,,
1976930507,1976930533,0,119417651,unclassified,,False,False,107.31584344259622,"LINESTRING (51.1918036 43.6438284, 51.1916764 43.6438746, 51.1914789 43.6439559, 51.1913022 43.6440421, 51.1911816 43.6441204, 51.191094 43.6442126, 51.1910145 43.6443326, 51.190963 43.64451)",,,,
1976930510,1976930512,0,42036554,tertiary,,False,False,43.57669316062517,"LINESTRING (51.1934883 43.6438556, 51.1940287 43.6438812)",,,,
1976930510,1976930504,0,42036554,tertiary,,False,True,90.78957401254347,"LINESTRING (51.1934883 43.6438556, 51.1932052 43.6438504, 51.1925516 43.6438272, 51.192361 43.6438222)",,,,
1976930512,1976930510,0,42036554,tertiary,,False,True,43.57669316062517,"LINESTRING (51.1940287 43.6438812, 51.1934883 43.6438556)",,,,
1976930512,1976813542,0,42036554,tertiary,,False,False,61.21062429153758,"LINESTRING (51.1940287 43.6438812, 51.1942037 43.6438892, 51.1946878 43.6438941, 51.194789 43.6438951)",,,,
1976930533,521806689,0,119417651,unclassified,,False,False,989.5608665886143,"LINESTRING (51.190963 43.64451, 51.1908762 43.6446829, 51.1907841 43.6448934, 51.1907027 43.6449722, 51.190581 43.6450461, 51.1904087 43.645132, 51.1902613 43.6452055, 51.1891919 43.6457388, 51.1890451 43.6458045, 51.1889366 43.645853, 51.188772 43.645924, 51.188622 43.645959, 51.1884619 43.6459731, 51.1882684 43.6460029, 51.1881766 43.6460296, 51.1880595 43.6460636, 51.1878373 43.6461512, 51.187676 43.6462148, 51.1874927 43.6463164, 51.1872427 43.6465097, 51.1870692 43.646699, 51.1869474 43.6468256, 51.1868023 43.6469751, 51.1863543 43.6472551, 51.1861157 43.647374, 51.1860033 43.6474301, 51.185192 43.6478018, 51.1848632 43.6479001, 51.1846797 43.6479576, 51.1844099 43.6480224, 51.1841679 43.6481115, 51.1832347 43.6485921, 51.1821842 43.6491262, 51.1816799 43.6493826, 51.1814925 43.6494437, 51.1813677 43.6494503, 51.1813344 43.649452, 51.1811263 43.6494265)",,,,
1976930533,1976930507,0,119417651,unclassified,,False,True,107.31584344259622,"LINESTRING (51.190963 43.64451, 51.1910145 43.6443326, 51.191094 43.6442126, 51.1911816 43.6441204, 51.1913022 43.6440421, 51.1914789 43.6439559, 51.1916764 43.6438746, 51.1918036 43.6438284)",,,,
1976930676,1972769739,0,23371431,primary,KR-1,False,False,10.197484259087556,"LINESTRING (51.1941224 43.6783284, 51.1941046 43.6782376)",,,,
1976930676,12686950954,0,23371431,primary,KR-1,False,True,11.572606062765502,"LINESTRING (51.1941224 43.6783284, 51.1941503 43.6784305)",,,,
1976930676,12686950950,0,572710639,tertiary,,True,False,13.372743078962046,"LINESTRING (51.1941224 43.6783284, 51.1939567 43.6783385)",,,,
